sample_id	run_id	threads	tool	elapsed_sec	cpu_total_sec	max_rss_kb	time_file
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka_t4	4	piawka	10.873	40.310	75600	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka_t8	8	piawka	7.419	48.400	143168	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy	1	pixy	9.487	10.880	514208	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t2	2	pixy	14.301	16.640	469840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t4	4	pixy	6.798	18.310	773584	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t8	8	pixy	5.864	23.310	1302880	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	piawka	1	piawka	40.295	40.040	24592	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	piawka_t2	2	piawka	20.605	40.180	41936	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	piawka_t4	4	piawka	10.881	40.980	75856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	piawka_t8	8	piawka	7.156	47.060	143760	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	pixy	1	pixy	9.579	10.860	508368	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	pixy_t2	2	pixy	14.449	16.010	468720	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	pixy_t4	4	pixy	6.730	18.280	774448	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55	pixy_t8	8	pixy	5.769	22.820	1294816	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep55/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	piawka	1	piawka	40.659	40.730	23888	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	piawka_t2	2	piawka	20.862	39.220	41744	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	piawka_t4	4	piawka	10.886	40.300	75552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	piawka_t8	8	piawka	7.500	48.150	143072	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	pixy	1	pixy	9.504	10.850	512528	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	pixy_t2	2	pixy	13.997	16.100	490592	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	pixy_t4	4	pixy	6.877	18.180	795008	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56	pixy_t8	8	pixy	5.958	23.500	1303072	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep56/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	piawka	1	piawka	40.865	39.030	24320	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	piawka_t2	2	piawka	20.780	41.080	41392	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	piawka_t4	4	piawka	10.797	41.650	75856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	piawka_t8	8	piawka	7.378	48.610	143488	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	pixy	1	pixy	9.444	10.970	501344	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	pixy_t2	2	pixy	14.263	16.630	479456	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	pixy_t4	4	pixy	6.784	18.110	772496	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57	pixy_t8	8	pixy	5.784	22.900	1301968	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep57/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	piawka	1	piawka	40.240	40.120	24608	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	piawka_t2	2	piawka	20.572	40.500	41856	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	piawka_t4	4	piawka	10.951	41.450	75696	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	piawka_t8	8	piawka	7.962	47.690	143600	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	pixy	1	pixy	9.199	10.540	506784	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	pixy_t2	2	pixy	14.279	16.470	489888	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	pixy_t4	4	pixy	6.753	18.520	775552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60	pixy_t8	8	pixy	5.924	22.850	1299840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep60/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	piawka	1	piawka	39.652	39.470	24192	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	piawka_t2	2	piawka	20.076	39.660	41248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	piawka_t4	4	piawka	10.766	36.340	76576	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	piawka_t8	8	piawka	7.624	40.230	143968	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	pixy	1	pixy	9.197	10.700	486000	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	pixy_t2	2	pixy	14.068	16.400	478992	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	pixy_t4	4	pixy	6.994	18.030	785968	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61	pixy_t8	8	pixy	5.996	23.640	1297840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep61/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	piawka	1	piawka	40.661	40.380	24128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	piawka_t2	2	piawka	20.899	40.750	41696	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	piawka_t4	4	piawka	10.835	41.290	75776	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	piawka_t8	8	piawka	7.603	47.820	143392	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	pixy	1	pixy	9.227	10.820	498128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	pixy_t2	2	pixy	14.040	16.190	481152	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	pixy_t4	4	pixy	6.751	18.380	772256	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62	pixy_t8	8	pixy	6.159	23.460	1299552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep62/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	piawka	1	piawka	39.652	39.810	24096	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	piawka_t2	2	piawka	20.885	40.230	41984	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	piawka_t4	4	piawka	10.861	40.860	76032	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	piawka_t8	8	piawka	7.225	40.260	144016	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	pixy	1	pixy	9.233	10.620	510048	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	pixy_t2	2	pixy	14.135	16.390	505200	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	pixy_t4	4	pixy	6.761	18.330	780512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63	pixy_t8	8	pixy	6.103	23.460	1299504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep63/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	piawka	1	piawka	39.947	39.960	24480	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	piawka_t2	2	piawka	20.366	40.090	41824	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	piawka_t4	4	piawka	10.573	40.840	76064	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	piawka_t8	8	piawka	7.180	47.230	142576	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	pixy	1	pixy	9.251	10.670	506448	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	pixy_t2	2	pixy	14.224	16.520	491024	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	pixy_t4	4	pixy	6.986	18.470	772176	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64	pixy_t8	8	pixy	5.771	23.450	1300128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep64/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	piawka	1	piawka	40.515	40.550	24208	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	piawka_t2	2	piawka	20.791	41.100	41552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	piawka_t4	4	piawka	10.789	41.760	76144	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	piawka_t8	8	piawka	7.587	48.550	142544	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	pixy	1	pixy	9.157	10.760	501968	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	pixy_t2	2	pixy	14.123	16.410	479488	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	pixy_t4	4	pixy	7.018	18.820	774688	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65	pixy_t8	8	pixy	6.000	23.530	1299536	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep65/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	piawka	1	piawka	40.061	40.160	23872	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	piawka_t2	2	piawka	20.540	40.550	41264	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	piawka_t4	4	piawka	10.805	40.200	75552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/piawka_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	piawka_t8	8	piawka	7.294	48.020	143120	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/piawka_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	pixy	1	pixy	9.180	10.780	500624	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/pixy.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	pixy_t2	2	pixy	14.274	16.580	478784	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/pixy_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	pixy_t4	4	pixy	6.701	18.450	771504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/pixy_t4.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67	pixy_t8	8	pixy	5.772	23.340	1301888	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep67/pixy_t8.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	piawka	1	piawka	40.013	40.170	23936	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69/piawka.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	piawka_t2	2	piawka	20.526	40.630	41248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69/piawka_t2.time.tsv
rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69	piawka_t4	4	piawka	10.863	41.160	76128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_Demoonepop10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep69/piawka_t4.time.tsv
