group	tool	fold_id	fold_mean_pi
North America	pixy	18	0.00283847291832229
North America	piawka	19	0.005084873838383838
North America	pixy	19	0.0028366093527895306
North America	piawka	20	0.005071012121212121
North America	pixy	20	0.0028288155479985434
North America	piawka	21	0.005026337373737373
North America	pixy	21	0.0027900198510597113
North America	piawka	22	0.00504242505050505
North America	pixy	22	0.0028074544345081643
North America	piawka	23	0.005072077474747475
North America	pixy	23	0.0028324693270048275
North America	piawka	24	0.0050378252525252526
North America	pixy	24	0.002810545392764485
North America	piawka	25	0.00507174202020202
North America	pixy	25	0.00283212547618744
North America	piawka	26	0.005071230606060606
North America	pixy	26	0.0028336479167426556
North America	piawka	27	0.005061770404040404
North America	pixy	27	0.0028293458312588404
North America	piawka	28	0.005083136666666667
North America	pixy	28	0.0028425772877693502
North America	piawka	29	0.005072235151515152
North America	pixy	29	0.0028335142845454984
North America	piawka	30	0.005064806363636364
North America	pixy	30	0.002828254294506851
North America	piawka	31	0.005055085656565657
North America	pixy	31	0.0028191504537654253
North America	piawka	32	0.0050753135353535355
North America	pixy	32	0.0028353775857473677
North America	piawka	33	0.005061821313131314
North America	pixy	33	0.0028238222414459987
North America	piawka	34	0.005062443333333334
North America	pixy	34	0.002825430960901804
North America	piawka	35	0.005089384141414141
North America	pixy	35	0.00284180300328899
North America	piawka	36	0.005075693030303031
North America	pixy	36	0.002837734918488457
North America	piawka	37	0.005089244747474747
North America	pixy	37	0.002839258393589163
North America	piawka	38	0.005095419898989899
North America	pixy	38	0.0028438069850607343
North America	piawka	39	0.005090207878787879
North America	pixy	39	0.0028418888780269436
North America	piawka	40	0.00507916696969697
North America	pixy	40	0.0028323864492998526
North America	piawka	41	0.005093655656565657
North America	pixy	41	0.00284167676135128
North America	piawka	42	0.005074134141414141
North America	pixy	42	0.0028326646082315575
North America	piawka	43	0.005080325151515152
North America	pixy	43	0.002833427014563785
North America	piawka	44	0.0050697919191919185
North America	pixy	44	0.002837616573604035
North America	piawka	45	0.0050741770707070704
North America	pixy	45	0.002837716144382022
North America	piawka	46	0.0050628374747474746
North America	pixy	46	0.0028230891532968453
North America	piawka	47	0.005080646565656566
North America	pixy	47	0.0028396255572906396
North America	piawka	48	0.004972060505050505
North America	pixy	48	0.002780794565474533
North America	piawka	49	0.004988543333333333
North America	pixy	49	0.002781499426010054
North America	piawka	50	0.005078528989898991
North America	pixy	50	0.002838346769618496
North America	piawka	51	0.005053293737373737
North America	pixy	51	0.002831205320525625
North America	piawka	52	0.005088765050505051
North America	pixy	52	0.0028433756359910515
North America	piawka	53	0.005087032323232323
North America	pixy	53	0.0028402502727094816
North America	piawka	54	0.00505905898989899
North America	pixy	54	0.002825476124867392
North America	piawka	55	0.00506238808080808
North America	pixy	55	0.0028284714264429083
North America	piawka	56	0.005071225656565656
North America	pixy	56	0.002830600776627739
North America	piawka	57	0.004971545353535354
North America	pixy	57	0.002787463819587493
North America	piawka	58	0.005016770303030303
North America	pixy	58	0.002797974398541868
North America	piawka	59	0.004996419090909091
North America	pixy	59	0.002779342245902521
North America	piawka	60	0.005027853232323232
North America	pixy	60	0.0028096794026700386
North America	piawka	61	0.005031127373737374
North America	pixy	61	0.002821733091159079
North America	piawka	62	0.005088939494949495
North America	pixy	62	0.0028447105282498777
North America	piawka	63	0.005092237575757576
North America	pixy	63	0.002843450863601903
North America	piawka	64	0.005080655656565657
North America	pixy	64	0.002838971321683068
North America	piawka	65	0.005085348080808081
North America	pixy	65	0.002840000889129754
North America	piawka	66	0.005032962424242424
North America	pixy	66	0.0027985891484564917
North America	piawka	67	0.005071515555555555
North America	pixy	67	0.0028309631239600746
North America	piawka	68	0.005095843333333333
North America	pixy	68	0.002849586988041269
North America	piawka	69	0.005094192323232323
North America	pixy	69	0.0028457474951312537
North America	piawka	70	0.0050814868686868695
North America	pixy	70	0.0028420423254368727
North America	piawka	71	0.005062658484848485
North America	pixy	71	0.002824965733843697
North America	piawka	72	0.00509938696969697
North America	pixy	72	0.0028478361317254425
North America	piawka	73	0.0050780374747474745
North America	pixy	73	0.00284108805814401
North America	piawka	74	0.005081421414141414
North America	pixy	74	0.0028364631008359373
North America	piawka	75	0.00508910393939394
North America	pixy	75	0.0028422958585473607
North America	piawka	76	0.005092057676767677
North America	pixy	76	0.0028445458955373027
North America	piawka	77	0.005087038080808081
North America	pixy	77	0.0028445560739302597
North America	piawka	78	0.005070476969696969
North America	pixy	78	0.002836526825854994
North America	piawka	79	0.005070179292929293
North America	pixy	79	0.002834772003049283
North America	piawka	80	0.005047828888888889
North America	pixy	80	0.002824732710384575
North America	piawka	81	0.005062334141414142
North America	pixy	81	0.0028286725480796233
North America	piawka	82	0.00507554797979798
North America	pixy	82	0.002834991620254719
North America	piawka	83	0.005054781717171717
North America	pixy	83	0.002823888939817356
North America	piawka	84	0.004998917070707071
North America	pixy	84	0.0027920549232707758
North America	piawka	85	0.005068714444444444
North America	pixy	85	0.002831855836426104
North America	piawka	86	0.005063965252525253
North America	pixy	86	0.002820508261775899
North America	piawka	87	0.005090516363636364
North America	pixy	87	0.0028440418261091987
North America	piawka	88	0.005091070303030304
North America	pixy	88	0.0028435563775182486
North America	piawka	89	0.005092298888888889
North America	pixy	89	0.0028460997178913787
North America	piawka	90	0.005084435454545454
North America	pixy	90	0.0028368840030206207
North America	piawka	91	0.005052721313131313
North America	pixy	91	0.0028176902816825326
North America	piawka	92	0.005065784444444444
North America	pixy	92	0.00282839849684569
North America	piawka	93	0.005060434444444445
North America	pixy	93	0.002816188985048096
North America	piawka	94	0.004992568585858586
North America	pixy	94	0.0027897640265044316
North America	piawka	95	0.005022863333333333
North America	pixy	95	0.0028059275369121542
North America	piawka	96	0.005010560505050505
North America	pixy	96	0.002807317269095696
North America	piawka	97	0.005077458484848484
North America	pixy	97	0.0028413255160438535
North America	piawka	98	0.005083043636363636
North America	pixy	98	0.002832496979260784
North America	piawka	99	0.00508256393939394
North America	pixy	99	0.0028360868993338273
North America	piawka	100	0.005086221717171717
North America	pixy	100	0.0028397128963684485
Northern Ural	piawka	1	0.007503717878787878
Northern Ural	pixy	1	0.0020569622610932506
Northern Ural	piawka	2	0.007522577474747475
Northern Ural	pixy	2	0.0020721134918152335
Northern Ural	piawka	3	0.007546229898989899
Northern Ural	pixy	3	0.002076252411561891
Northern Ural	piawka	4	0.00753947101010101
Northern Ural	pixy	4	0.002074625330309968
Northern Ural	piawka	5	0.007573645454545455
Northern Ural	pixy	5	0.002088365216749704
Northern Ural	piawka	6	0.00753183303030303
Northern Ural	pixy	6	0.002085366890602536
Northern Ural	piawka	7	0.007549727777777778
Northern Ural	pixy	7	0.0020805693647513624
Northern Ural	piawka	8	0.007518615656565656
Northern Ural	pixy	8	0.0020765422289361667
Northern Ural	piawka	9	0.007495981515151515
Northern Ural	pixy	9	0.0020709307601387474
Northern Ural	piawka	10	0.007576617373737374
Northern Ural	pixy	10	0.0020840051938562235
Northern Ural	piawka	11	0.007560727777777778
Northern Ural	pixy	11	0.0020739609021292243
Northern Ural	piawka	12	0.007527202626262626
Northern Ural	pixy	12	0.002066117451655038
Northern Ural	piawka	13	0.007473694646464646
Northern Ural	pixy	13	0.002045378416283531
Northern Ural	piawka	14	0.00741333707070707
Northern Ural	pixy	14	0.002015232293233622
Northern Ural	piawka	15	0.007483866363636364
Northern Ural	pixy	15	0.0020682139695100132
Northern Ural	piawka	16	0.007501740101010101
Northern Ural	pixy	16	0.0020378994108566847
Northern Ural	piawka	17	0.00748372595959596
Northern Ural	pixy	17	0.002020115308261907
Northern Ural	piawka	18	0.007565312929292929
Northern Ural	pixy	18	0.0020862812867275433
Northern Ural	piawka	19	0.007545024747474748
Northern Ural	pixy	19	0.0020780081080656707
Northern Ural	piawka	20	0.007510805757575758
Northern Ural	pixy	20	0.0020749623458068012
Northern Ural	piawka	21	0.007525497676767677
Northern Ural	pixy	21	0.0020607007510779624
Northern Ural	piawka	22	0.007513843434343435
Northern Ural	pixy	22	0.002065200851324804
Northern Ural	piawka	23	0.007573223131313131
Northern Ural	pixy	23	0.00208777899111167
Northern Ural	piawka	24	0.007545909393939394
Northern Ural	pixy	24	0.0020809768750014272
Northern Ural	piawka	25	0.007559257575757576
Northern Ural	pixy	25	0.0020844577808854527
Northern Ural	piawka	26	0.0075467066666666666
Northern Ural	pixy	26	0.0020777784663796586
Northern Ural	piawka	27	0.007554609696969697
Northern Ural	pixy	27	0.002078598080100777
Northern Ural	piawka	28	0.0075587904040404046
Northern Ural	pixy	28	0.002079299622419512
Northern Ural	piawka	29	0.00754899
Northern Ural	pixy	29	0.0020820260174002495
Northern Ural	piawka	30	0.007542160202020203
Northern Ural	pixy	30	0.0020852414459956816
Northern Ural	piawka	31	0.007530567979797979
Northern Ural	pixy	31	0.002081858698209809
Northern Ural	piawka	32	0.007557322424242424
Northern Ural	pixy	32	0.002075490069440937
Northern Ural	piawka	33	0.007548111212121212
Northern Ural	pixy	33	0.0020727604073573777
Northern Ural	piawka	34	0.007541376565656566
Northern Ural	pixy	34	0.0020725782352537356
Northern Ural	piawka	35	0.007577383535353536
Northern Ural	pixy	35	0.002088508538709183
Northern Ural	piawka	36	0.007566756060606061
Northern Ural	pixy	36	0.002083786823022875
Northern Ural	piawka	37	0.00756397303030303
Northern Ural	pixy	37	0.002078255906905092
Northern Ural	piawka	38	0.007566494444444445
Northern Ural	pixy	38	0.0020847049465118938
Northern Ural	piawka	39	0.007538524242424243
Northern Ural	pixy	39	0.0020777810681192445
Northern Ural	piawka	40	0.0075287967676767684
Northern Ural	pixy	40	0.002069213194579224
Northern Ural	piawka	41	0.007571522727272727
Northern Ural	pixy	41	0.002088775927899384
Northern Ural	piawka	42	0.00756325898989899
Northern Ural	pixy	42	0.002087826229037282
Northern Ural	piawka	43	0.007572223535353535
Northern Ural	pixy	43	0.0020820967889052604
Northern Ural	piawka	44	0.00754226606060606
Northern Ural	pixy	44	0.002081384808666126
Northern Ural	piawka	45	0.007557742626262626
Northern Ural	pixy	45	0.0020777936098723506
Northern Ural	piawka	46	0.007566169090909091
Northern Ural	pixy	46	0.0020886504146166635
Northern Ural	piawka	47	0.007556240707070707
Northern Ural	pixy	47	0.0020747564676626526
Northern Ural	piawka	48	0.007522943838383838
Northern Ural	pixy	48	0.002069375148050429
Northern Ural	piawka	49	0.007547028989898989
Northern Ural	pixy	49	0.002074510312154805
Northern Ural	piawka	50	0.007572515454545454
Northern Ural	pixy	50	0.0020856437432047385
Northern Ural	piawka	51	0.007560963131313132
Northern Ural	pixy	51	0.002084383836282445
Northern Ural	piawka	52	0.00757611505050505
Northern Ural	pixy	52	0.0020897123037497546
Northern Ural	piawka	53	0.007553364848484849
Northern Ural	pixy	53	0.0020845433356729485
Northern Ural	piawka	54	0.007557688080808081
Northern Ural	pixy	54	0.002079230525572297
Northern Ural	piawka	55	0.007557176767676768
Northern Ural	pixy	55	0.0020864070790931125
Northern Ural	piawka	56	0.007509498686868687
Northern Ural	pixy	56	0.00206131839407007
Northern Ural	piawka	57	0.0074652461616161615
Northern Ural	pixy	57	0.002058013216482148
Northern Ural	piawka	58	0.0075339362626262625
Northern Ural	pixy	58	0.002056804820474106
Northern Ural	piawka	59	0.007494407777777778
Northern Ural	pixy	59	0.002052947391678391
Northern Ural	piawka	60	0.007538190505050506
Northern Ural	pixy	60	0.0020599193334691645
Northern Ural	piawka	61	0.00755799707070707
Northern Ural	pixy	61	0.002086242795933481
Northern Ural	piawka	62	0.007555311010101011
Northern Ural	pixy	62	0.0020833597542755516
Northern Ural	piawka	63	0.007497580505050504
Northern Ural	pixy	63	0.00206520874505641
Northern Ural	piawka	64	0.007522987474747475
Northern Ural	pixy	64	0.002078244042120777
Northern Ural	piawka	65	0.007532048080808081
Northern Ural	pixy	65	0.0020716406331339624
Northern Ural	piawka	66	0.007525550303030303
Northern Ural	pixy	66	0.0020669103183050667
Northern Ural	piawka	67	0.007559277676767676
Northern Ural	pixy	67	0.0020826712951523482
Northern Ural	piawka	68	0.0075583612121212125
Northern Ural	pixy	68	0.002081548564457929
Northern Ural	piawka	69	0.007570419595959596
Northern Ural	pixy	69	0.0020872315302993467
Northern Ural	piawka	70	0.007527767373737374
Northern Ural	pixy	70	0.0020705918746377868
Northern Ural	piawka	71	0.007568361818181818
Northern Ural	pixy	71	0.002082409520290788
Northern Ural	piawka	72	0.00756385898989899
Northern Ural	pixy	72	0.002085305301253919
Northern Ural	piawka	73	0.007544679191919192
Northern Ural	pixy	73	0.00207802566470159
Northern Ural	piawka	74	0.007542982626262626
Northern Ural	pixy	74	0.0020809292887474383
Northern Ural	piawka	75	0.007540743737373737
Northern Ural	pixy	75	0.002084076879271107
Northern Ural	piawka	76	0.007537499393939394
Northern Ural	pixy	76	0.002079861558850312
Northern Ural	piawka	77	0.007550715555555555
Northern Ural	pixy	77	0.0020780396115807316
Northern Ural	piawka	78	0.00756652202020202
Northern Ural	pixy	78	0.0020885484650101345
Northern Ural	piawka	79	0.007543541717171718
Northern Ural	pixy	79	0.0020739173087438584
Northern Ural	piawka	80	0.007554790909090909
Northern Ural	pixy	80	0.002080291333569003
Northern Ural	piawka	81	0.007546631717171717
Northern Ural	pixy	81	0.0020802469955662354
Northern Ural	piawka	82	0.007530261818181818
Northern Ural	pixy	82	0.0020724107924589273
Northern Ural	piawka	83	0.007548369898989898
Northern Ural	pixy	83	0.002081438749625391
Northern Ural	piawka	84	0.007502467373737373
Northern Ural	pixy	84	0.002078084930739916
Northern Ural	piawka	85	0.007556466464646465
Northern Ural	pixy	85	0.002078549680905776
Northern Ural	piawka	86	0.0075350155555555555
Northern Ural	pixy	86	0.002057195133931999
Northern Ural	piawka	87	0.007524355252525252
Northern Ural	pixy	87	0.0020751025614725404
Northern Ural	piawka	88	0.007551630303030303
Northern Ural	pixy	88	0.0020788596415347253
Northern Ural	piawka	89	0.007521237777777778
Northern Ural	pixy	89	0.0020664030978607634
Northern Ural	piawka	90	0.0075413670707070715
Northern Ural	pixy	90	0.002081204939186508
Northern Ural	piawka	91	0.007550960707070707
Northern Ural	pixy	91	0.0020648009697186265
Northern Ural	piawka	92	0.00748282090909091
Northern Ural	pixy	92	0.002058585411781515
Northern Ural	piawka	93	0.007570387979797979
Northern Ural	pixy	93	0.0020861187285399173
Northern Ural	piawka	94	0.007510506767676767
Northern Ural	pixy	94	0.002069487749834686
Northern Ural	piawka	95	0.007467487575757575
Northern Ural	pixy	95	0.0020667601366741043
Northern Ural	piawka	96	0.007431107777777778
Northern Ural	pixy	96	0.0020638801527798536
Northern Ural	piawka	97	0.007545133232323233
Northern Ural	pixy	97	0.0020803499500272027
Northern Ural	piawka	98	0.0075593868686868685
Northern Ural	pixy	98	0.0020748758426547866
Northern Ural	piawka	99	0.007552121111111111
Northern Ural	pixy	99	0.002079785031908509
Northern Ural	piawka	100	0.007467208787878788
Northern Ural	pixy	100	0.0020325174828096605
West Siberia	piawka	1	0.006759318585858586
West Siberia	pixy	1	0.003661753056336873
West Siberia	piawka	2	0.006699845151515151
West Siberia	pixy	2	0.003639129006060178
West Siberia	piawka	3	0.006757760606060606
West Siberia	pixy	3	0.003663290411495972
West Siberia	piawka	4	0.006746842222222223
West Siberia	pixy	4	0.003654330939820984
West Siberia	piawka	5	0.006765817171717172
West Siberia	pixy	5	0.0036717693773124
West Siberia	piawka	6	0.006754843535353536
West Siberia	pixy	6	0.003671071997504245
West Siberia	piawka	7	0.006738880707070707
West Siberia	pixy	7	0.0036624013278106072
West Siberia	piawka	8	0.006702554444444444
West Siberia	pixy	8	0.00363478283426086
West Siberia	piawka	9	0.0067359433333333335
West Siberia	pixy	9	0.0036482210301433224
West Siberia	piawka	10	0.006774530808080808
West Siberia	pixy	10	0.0036744719633285574
West Siberia	piawka	11	0.006760431818181818
West Siberia	pixy	11	0.0036693429907933063
West Siberia	piawka	12	0.006725021919191919
West Siberia	pixy	12	0.0036520039800250295
West Siberia	piawka	13	0.006655446363636364
West Siberia	pixy	13	0.0035922971170599368
West Siberia	piawka	14	0.006624239292929293
West Siberia	pixy	14	0.0036087647532003757
West Siberia	piawka	15	0.006622275656565656
West Siberia	pixy	15	0.00361016475748911
West Siberia	piawka	16	0.006682376666666667
West Siberia	pixy	16	0.003623195572391979
West Siberia	piawka	17	0.006689541313131314
West Siberia	pixy	17	0.0036118162899772617
West Siberia	piawka	18	0.0067594303030303025
West Siberia	pixy	18	0.0036744474605485225
West Siberia	piawka	19	0.0067709364646464645
West Siberia	pixy	19	0.0036701306910547514
West Siberia	piawka	20	0.006653940303030303
West Siberia	pixy	20	0.003615859882092536
West Siberia	piawka	21	0.00671156303030303
West Siberia	pixy	21	0.0036320088240825717
West Siberia	piawka	22	0.006707367878787879
West Siberia	pixy	22	0.00364065084353219
West Siberia	piawka	23	0.006760366161616162
West Siberia	pixy	23	0.0036706856453975504
West Siberia	piawka	24	0.006705652626262627
West Siberia	pixy	24	0.0036298385497314516
West Siberia	piawka	25	0.006754558888888889
West Siberia	pixy	25	0.0036680822960904387
West Siberia	piawka	26	0.006738751111111111
West Siberia	pixy	26	0.0036625724551093987
West Siberia	piawka	27	0.006727002626262626
West Siberia	pixy	27	0.0036623518467795496
West Siberia	piawka	28	0.006751520707070707
West Siberia	pixy	28	0.003668457775469
West Siberia	piawka	29	0.006755538181818181
West Siberia	pixy	29	0.0036618846813524695
West Siberia	piawka	30	0.006714169999999999
West Siberia	pixy	30	0.0036570417578984417
West Siberia	piawka	31	0.006755565454545454
West Siberia	pixy	31	0.0036742635724413427
West Siberia	piawka	32	0.0067398781818181815
West Siberia	pixy	32	0.0036565895273393194
West Siberia	piawka	33	0.006718261515151516
West Siberia	pixy	33	0.003642289662958867
West Siberia	piawka	34	0.006739597070707071
West Siberia	pixy	34	0.003656454724074432
West Siberia	piawka	35	0.006763530101010101
West Siberia	pixy	35	0.0036703378043535673
West Siberia	piawka	36	0.006762172323232323
West Siberia	pixy	36	0.003673398795956699
West Siberia	piawka	37	0.006752151111111111
West Siberia	pixy	37	0.0036660086627709385
West Siberia	piawka	38	0.006747141414141414
West Siberia	pixy	38	0.0036636861439232437
West Siberia	piawka	39	0.006752139797979798
West Siberia	pixy	39	0.0036619503540913888
West Siberia	piawka	40	0.0067492381818181815
West Siberia	pixy	40	0.003654479693386304
West Siberia	piawka	41	0.006747153434343434
West Siberia	pixy	41	0.0036620462341776885
West Siberia	piawka	42	0.006722676262626263
West Siberia	pixy	42	0.0036595016396519676
West Siberia	piawka	43	0.006762357575757575
West Siberia	pixy	43	0.0036713723789106767
West Siberia	piawka	44	0.0067325305050505045
West Siberia	pixy	44	0.00365926681211958
West Siberia	piawka	45	0.0067466900000000005
West Siberia	pixy	45	0.0036660301630921676
West Siberia	piawka	46	0.006748072727272727
West Siberia	pixy	46	0.003669839953701475
West Siberia	piawka	47	0.0067445701010101005
West Siberia	pixy	47	0.003663608992307225
West Siberia	piawka	48	0.006760600101010102
West Siberia	pixy	48	0.0036691922650658243
West Siberia	piawka	49	0.006765965858585859
West Siberia	pixy	49	0.0036712503969780507
West Siberia	piawka	50	0.006765480202020203
West Siberia	pixy	50	0.003670868270608072
West Siberia	piawka	51	0.0067642085858585855
West Siberia	pixy	51	0.0036746624734267904
West Siberia	piawka	52	0.0067542033333333334
West Siberia	pixy	52	0.0036749738983367156
West Siberia	piawka	53	0.006738847272727272
West Siberia	pixy	53	0.003654566632621024
West Siberia	piawka	54	0.006737614343434344
West Siberia	pixy	54	0.0036444086999461523
West Siberia	piawka	55	0.006764819393939394
West Siberia	pixy	55	0.003668215734904799
West Siberia	piawka	56	0.006705221515151515
West Siberia	pixy	56	0.003630605119060728
West Siberia	piawka	57	0.006593733232323232
West Siberia	pixy	57	0.0035881754297053
West Siberia	piawka	58	0.006748822525252525
West Siberia	pixy	58	0.0036690869925484304
West Siberia	piawka	59	0.006639886767676768
West Siberia	pixy	59	0.0035917812292255817
West Siberia	piawka	60	0.00670783606060606
West Siberia	pixy	60	0.0036171884150057263
West Siberia	piawka	61	0.0067381563636363636
West Siberia	pixy	61	0.003661590736932113
West Siberia	piawka	62	0.006729309898989899
West Siberia	pixy	62	0.0036530733230587535
West Siberia	piawka	63	0.006730348383838384
West Siberia	pixy	63	0.0036382171983678525
West Siberia	piawka	64	0.00672636393939394
West Siberia	pixy	64	0.003662033388131523
West Siberia	piawka	65	0.00672090595959596
West Siberia	pixy	65	0.0036505974835778494
West Siberia	piawka	66	0.0067202361616161615
West Siberia	pixy	66	0.003646975701952464
West Siberia	piawka	67	0.006756329898989899
West Siberia	pixy	67	0.0036636008926190697
West Siberia	piawka	68	0.006759572222222222
West Siberia	pixy	68	0.0036707558908219435
West Siberia	piawka	69	0.006765449696969697
West Siberia	pixy	69	0.0036701172399096816
West Siberia	piawka	70	0.006728586363636364
West Siberia	pixy	70	0.0036501939924103504
West Siberia	piawka	71	0.006760491313131313
West Siberia	pixy	71	0.00366463167884581
West Siberia	piawka	72	0.006768836161616162
West Siberia	pixy	72	0.0036728185207138063
West Siberia	piawka	73	0.006750511414141414
West Siberia	pixy	73	0.0036646967707839114
West Siberia	piawka	74	0.0067282956565656565
West Siberia	pixy	74	0.003657907613612614
West Siberia	piawka	75	0.006723123838383838
West Siberia	pixy	75	0.0036470574083449785
West Siberia	piawka	76	0.006739531717171718
West Siberia	pixy	76	0.0036565824131238613
West Siberia	piawka	77	0.006757329797979798
West Siberia	pixy	77	0.0036722191504249637
West Siberia	piawka	78	0.006755374343434343
West Siberia	pixy	78	0.0036665296576407274
West Siberia	piawka	79	0.006737356262626263
West Siberia	pixy	79	0.0036593772417994716
West Siberia	piawka	80	0.006755392222222222
West Siberia	pixy	80	0.0036643340293633993
West Siberia	piawka	81	0.006739057979797979
West Siberia	pixy	81	0.0036614690684472566
West Siberia	piawka	82	0.006691092828282829
West Siberia	pixy	82	0.0036167481176739716
West Siberia	piawka	83	0.0067465177777777776
West Siberia	pixy	83	0.0036542878437825195
West Siberia	piawka	84	0.006663898888888888
West Siberia	pixy	84	0.0036317425417857455
West Siberia	piawka	85	0.00675514
West Siberia	pixy	85	0.0036602691670979616
West Siberia	piawka	86	0.006692837272727273
West Siberia	pixy	86	0.0036267383282783372
West Siberia	piawka	87	0.006700502424242425
West Siberia	pixy	87	0.003641372501822044
West Siberia	piawka	88	0.00672847505050505
West Siberia	pixy	88	0.003656522558125792
West Siberia	piawka	89	0.0066839473737373735
West Siberia	pixy	89	0.0036375085363689707
West Siberia	piawka	90	0.006725354040404041
West Siberia	pixy	90	0.003658301443022392
West Siberia	piawka	91	0.006678789797979798
West Siberia	pixy	91	0.0036142794974444205
West Siberia	piawka	92	0.006654395858585859
West Siberia	pixy	92	0.0035993785142622936
West Siberia	piawka	93	0.0067564691919191925
West Siberia	pixy	93	0.00366092616231117
West Siberia	piawka	94	0.006688763535353536
West Siberia	pixy	94	0.003628911495175896
West Siberia	piawka	95	0.006614859494949494
West Siberia	pixy	95	0.003589841558182568
West Siberia	piawka	96	0.0065894433333333335
West Siberia	pixy	96	0.003588094041198899
West Siberia	piawka	97	0.006713981212121212
West Siberia	pixy	97	0.0036507438936313474
West Siberia	piawka	98	0.006749608181818181
West Siberia	pixy	98	0.0036616390658194805
West Siberia	piawka	99	0.006726637575757576
West Siberia	pixy	99	0.0036592336220522283
West Siberia	piawka	100	0.006657383737373737
West Siberia	pixy	100	0.003607447406891618
